ItemNum,ItemName,Dept_ID,Category_ID,Category_Name
071610864603,CHURCHILL BUNDLE,6,PRMCIGAR,PREMIUM CIGAR
071610864634,CORONA MAUDORO,6,PRMCIGAR,PREMIUM CIGAR
071610864665,CASA DE GARCIA,6,PRMCIGAR,PREMIUM CIGAR
071610864696,TORO MADURO BUNDLE,6,PRMCIGAR,PREMIUM CIGAR
071610864726,CHURCHILL MADURO - CASA DE GAR,6,PRMCIGAR,PREMIUM CIGAR
071610864788,CASA DA GARCIA SUMATRA RUBOSTO,6,PRMCIGAR,PREMIUM CIGAR
071610864818,SUMATRA TORO,6,PRMCIGAR,PREMIUM CIGAR
071610864832,casa da garcia,6,PRMCIGAR,PREMIUM CIGAR
071610864849,SUMATRA CHURCHILL,6,PRMCIGAR,PREMIUM CIGAR
071610864870,BELICOSO - CONNECTICUT,6,PRMCIGAR,PREMIUM CIGAR
071610864900,BELICOSO MADURO,6,PRMCIGAR,PREMIUM CIGAR
071610864931,CASADA GARCIA S.BELICOSO,6,PRMCIGAR,PREMIUM CIGAR
071610867215,CEDAR ROOM,6,PRMCIGAR,PREMIUM CIGAR
071610870482,C.GARCIA.M.60,6,PRMCIGAR,PREMIUM CIGAR
071610870499,CASA DE GARCIA CONN MAG 20cts,6,PRMCIGAR,PREMIUM CIGAR
071610870512,C.GARCIA.N.60x6,6,PRMCIGAR,PREMIUM CIGAR
071610870529,CASA DE GARCIA N. MAGNUM,6,PRMCIGAR,PREMIUM CIGAR
071610871366,CDG NICARAGUAN,6,PRMCIGAR,PREMIUM CIGAR
071610871373,COLOSSAL,6,PRMCIGAR,PREMIUM CIGAR
071610871397,CDG NICARAGUAN,6,PRMCIGAR,PREMIUM CIGAR
071610871403,CDG NICARAGUAN,6,PRMCIGAR,PREMIUM CIGAR
071610873537,CLASSIC MINI,6,PRMCIGAR,PREMIUM CIGAR
071610884014,RUSTIC CHEROOT,6,PRMCIGAR,PREMIUM CIGAR
071610886599,H.UPMAN BY AJ BELICOSO,6,PRMCIGAR,PREMIUM CIGAR
071610886643,NATURAL BROAD LEAF 58X7,6,PRMCIGAR,PREMIUM CIGAR
071610886674,NATURAL BROADLEAF 60X6,6,PRMCIGAR,PREMIUM CIGAR
071610886704,NATURAL BROAD LEAF 56X6,6,PRMCIGAR,PREMIUM CIGAR
071610887077,CRAFT CURED TORO,6,PRMCIGAR,PREMIUM CIGAR
071610890602,H.UPMAN BY AJ ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
071610890633,H.UPMAN BY AJ TORO,6,PRMCIGAR,PREMIUM CIGAR
071610890664,MONTE BY AJ TOTO,6,PRMCIGAR,PREMIUM CIGAR
071610894112,H.UPMANN,6,PRMCIGAR,PREMIUM CIGAR
071610894303,H.UPMANN LEGACY,6,PRMCIGAR,PREMIUM CIGAR
071610894334,H. UPMANN LEGACY CORONA,6,PRMCIGAR,PREMIUM CIGAR
071610894365,HUPMANN LEGECY TORO,6,PRMCIGAR,PREMIUM CIGAR
071610894396,H. UPMANN LEGACY,6,PRMCIGAR,PREMIUM CIGAR
071610894617,APERITIFS 1844 RESERVE,6,PRMCIGAR,PREMIUM CIGAR
071610894648,H. U 1844,6,PRMCIGAR,PREMIUM CIGAR
071610894761,HUPMANN RESERVE ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
071610894792,H. UPRE TORO,6,PRMCIGAR,PREMIUM CIGAR
071610894822,H. UPRE CHURCHILL,6,PRMCIGAR,PREMIUM CIGAR
071610904538,H.UPMAN CONN TORO,6,PRMCIGAR,PREMIUM CIGAR
071610915732,INTENSO NICARAGUAN TORO,6,PRMCIGAR,PREMIUM CIGAR
071610922907,TRINIDAD PRDOX CHURCHILL,6,PRMCIGAR,PREMIUM CIGAR
071610922938,TRINIDAD PARADOX TORO,6,PRMCIGAR,PREMIUM CIGAR
071610922969,TRINADAD PRDOX ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
071610922990,TRINIDAD BELISCO,6,PRMCIGAR,PREMIUM CIGAR
071610923065,Trinidad Paradox Cigars B2G1 F,6,PRMCIGAR,PREMIUM CIGAR
071610923072,TRINIDAD BUY 2 GET 1 FREE,6,PRMCIGAR,PREMIUM CIGAR
071610927841,MONTECRISTO CLASSIC,6,PRMCIGAR,PREMIUM CIGAR
071610927858,MONTECRISTO CLASSIC,6,PRMCIGAR,PREMIUM CIGAR
071610927865,MONTECRISTO CLASSIC,6,PRMCIGAR,PREMIUM CIGAR
071610927964,ESPECIAL NO 1,6,PRMCIGAR,PREMIUM CIGAR
071610927971,MONTICRISTO CLASSIC toro,6,PRMCIGAR,PREMIUM CIGAR
071610927995,CLASSIC SERIES NO.2,6,PRMCIGAR,PREMIUM CIGAR
071610928008,MONTICRISTO CLASSIC ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
071610928039,ESPECIAL NO 3,6,PRMCIGAR,PREMIUM CIGAR
071610930001,MONTICRISTO WHITE NO 2,6,PRMCIGAR,PREMIUM CIGAR
071610930018,WHITE ROTCHILD,6,PRMCIGAR,PREMIUM CIGAR
071610930063,MONTECRISTO,6,PRMCIGAR,PREMIUM CIGAR
071610933361,MONTECRISTO MEMORIES,6,PRMCIGAR,PREMIUM CIGAR
071610938540,monticristo churchil,6,PRMCIGAR,PREMIUM CIGAR
071610945777,MONTICRISTO VINTAGE1999,6,PRMCIGAR,PREMIUM CIGAR
071610945784,MCTO P TORO,6,PRMCIGAR,PREMIUM CIGAR
071610945814,ROTHCHILD TUBE,6,PRMCIGAR,PREMIUM CIGAR
071610945838,Montecristo Platinum Series Ch,6,PRMCIGAR,PREMIUM CIGAR
071610946651,GISPERT TORO,6,PRMCIGAR,PREMIUM CIGAR
071610946750,GISPERT HON,6,PRMCIGAR,PREMIUM CIGAR
071610953079,ONYX MINI,6,PRMCIGAR,PREMIUM CIGAR
071610957558,UPMANN CORONAS,6,PRMCIGAR,PREMIUM CIGAR
071610962743,montichirsto,6,PRMCIGAR,PREMIUM CIGAR
071610962880,MONTICRISTO,6,PRMCIGAR,PREMIUM CIGAR
071610980938,MONTICRISTO ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
071610980952,monticristo,6,PRMCIGAR,PREMIUM CIGAR
071610985810,MNCRSTO MEMORIES,6,PRMCIGAR,PREMIUM CIGAR
071610991699,TWIST PUNCH CUTTER,5,NOVELTY,NOVELTY
071610991750,CIGAR SAVOR,5,NOVELTY,NOVELTY
071610993624,CIGAR CUTTER,5,NOVELTY,NOVELTY
071737221204,SMOKERS PRIDE VANILLA,1,NONE,NONE
071737223208,SMOKERS PRIDE RUM,1,NONE,NONE
071737224205,SMOKERS PRIDE BLK CAVENDISH,1,NONE,NONE
071737225202,SMOKERS PRIDE CHERRY,1,NONE,NONE
071737226063,SMOKER''S PRIDE RICH 0.65 oz,1,NONE,NONE
071737226094,SMOKER''S PRIDE MELLOW POUCH,1,NONE,NONE
071737226124,SMOKER''S PRIDE MENTHOL POUCH,1,NONE,NONE
071737227206,SMOKERS PRIDE NATURAL,1,NONE,NONE
071737229200,SMOKERS PRIDE WHISKEY,1,NONE,NONE
071737401002,CAPTAIN BLACK WHITE POUCH,1,NONE,NONE
071737401453,CAPTAIN BLACK DARK POUCH,1,NONE,NONE
071737403006,CAPTAIN BLACK WHITE TIN,1,NONE,NONE
071737405000,CAPTAIN BLACK GOLD POUCH,1,NONE,NONE
071737407004,CAPTAIN BLACK GOLD CAN,1,NONE,NONE
071737408001,CAPTAIN BLACK ROYAL POUCH,1,NONE,NONE
071737438534,HALF & HALF POUCH P/TOBACCO,1,NONE,NONE
071737438565,PALADIN BLACK CHERRY,1,NONE,NONE
071737438596,VELVET PIPE TOBACCO POUCH,1,NONE,NONE
071737438671,HALF & HALF CAN,1,NONE,NONE
071737438732,PIPA POUCH + CORN PIPE,1,NONE,NONE
071737438800,TALON RED BAG,1,NONE,NONE
071737438862,TALON FF TOBACCO BAG,1,NONE,NONE
071737438909,TALON MEN BAG,1,NONE,NONE
071737438985,BLACK SEA TIN,1,NONE,NONE
071737440452,CAPTAIN BLACK CHEERY 7oz can.,1,NONE,NONE
071737442005,CAPTAIN BLACK ROUND TASTE,1,NONE,NONE
071737444016,CAPTAIN BLACK CHERRY POUCH,1,NONE,NONE
071737451144,TALON VANILLA  L/C CTN,4,CIGARCTN,CIGAR CRTN
071737451229,TALON L-C SWEET ORIG PK,1,NONE,NONE
071737451236,TALON SWEETS L/C CTN,4,CIGARCTN,CIGAR CRTN
071737451281,TALON REGULAR L-C PACK,1,NONE,NONE
071737451298,TALON REGULAR L/C CTN,4,CIGARCTN,CIGAR CRTN
071737451328,TALON L-CIGAR CTN SILVER,4,CIGARCTN,CIGAR CRTN
071737451342,TALON L-CIGAR MENTHOL PK,1,NONE,NONE
071737451359,TALON L-CIGAR MENTHOL CTN,4,CIGARCTN,CIGAR CRTN
071737981030,BUGLER 50c OFF BLUE POUCH,1,NONE,NONE
071737981146,BUGLER BLUE POUCH 25c OFF,1,NONE,NONE
071737983645,CAPTAIN BLACK GRAPE POUCH,1,NONE,NONE
072632386340,ALZAN HABANO TORO,6,PRMCIGAR,PREMIUM CIGAR
072632386364,STALLONE NEGRO MADURO,6,PRMCIGAR,PREMIUM CIGAR
073100010651,RED SEAL WG LC,7,CHEWLOG,LOG CHEW
073100010668,RED SEAL NAT FINE CUT,7,CHEWLOG,LOG CHEW
073100010897,COPENHAGEN SNUFF LOG,7,CHEWLOG,LOG CHEW
073100010934,SKOAL FC W/GREEN LOG,7,CHEWLOG,LOG CHEW
073100010958,SKOAL LC W/GREEN LOG,7,CHEWLOG,LOG CHEW
073100010972,SKOAL LC MINT LOG,7,CHEWLOG,LOG CHEW
073100010996,SKOAL LC STRAIGHT LOG,7,CHEWLOG,LOG CHEW
073100011818,REDSEAL NATURAL LC,7,CHEWLOG,LOG CHEW
073100011856,SKOAL MINT POUCHES,7,CHEWLOG,LOG CHEW
073100014611,COPENHAGEN LC ORIGINAL,7,CHEWLOG,LOG CHEW
073100014789,SKOAL WG POUCHES LOG,7,CHEWLOG,LOG CHEW
073100025891,COPENHAGEN W/GREEN LC,7,CHEWLOG,LOG CHEW
073100025952,COPENHAGEN STRAIGHT LC LOG,7,CHEWLOG,LOG CHEW
073100025976,COPENHAGEN NATURAL LC LOG,7,CHEWLOG,LOG CHEW
073100029622,COPENHAGEN FC WINTERGREEN,7,CHEWLOG,LOG CHEW
073100030369,COPENHAGEN LC MINT,7,CHEWLOG,LOG CHEW
073100030390,COPENHAGEN MINT POUCH LOG,7,CHEWLOG,LOG CHEW
073100030550,COPENHAGEN WG POUCH LOG,7,CHEWLOG,LOG CHEW
073100031670,SKOAL XTRA WG POUCH LOG,7,CHEWLOG,LOG CHEW
073100031687,SKOAL XTRA MINT POUCH LOG,7,CHEWLOG,LOG CHEW
073100031700,SKOAL XTRA WG LC LOG,7,CHEWLOG,LOG CHEW
073100031724,SKOAL XTRA MINT LOG,7,CHEWLOG,LOG CHEW
073100032837,COPE LC SOUTHERN BLEND LOG,7,CHEWLOG,LOG CHEW
073100035081,SKOAL SPEARMINT POUCHES,7,CHEWLOG,LOG CHEW
073100054662,COPENHAGEN SNUFF BUY1 SAVE $1,CANPROMO,NONE,NONE
073100054679,COPENHAGEN LONG CUT ORIGINAL,CANPROMO,NONE,NONE
074460001754,JOKER 1 1/4,1,NONE,NONE
076406021802,JUMEX MANGO NECTOR,10,NONE,NONE
076452304034,JEWEL SWEET 2PK DEAL,1,NONE,NONE
076452346942,ROMEO 505 BY RYJ,6,PRMCIGAR,PREMIUM CIGAR
076452347697,RYJAR CAPRICCO,6,PRMCIGAR,PREMIUM CIGAR
076452347857,1875 RYJ DOS 44X5,6,PRMCIGAR,PREMIUM CIGAR
076452347864,1875 RYJ BULLY 50X5,6,PRMCIGAR,PREMIUM CIGAR
076452347871,1875 RYJ TRES 50X6,6,PRMCIGAR,PREMIUM CIGAR
076452347888,1875 RYJ CHURCHILL,6,PRMCIGAR,PREMIUM CIGAR
076452347901,ANEJO ROMEO TOROS,6,PRMCIGAR,PREMIUM CIGAR
076452347918,ROMEO Y JULIETA ANEJO,6,PRMCIGAR,PREMIUM CIGAR
076452347925,ROMEO Y JULIETA ANEJO,6,PRMCIGAR,PREMIUM CIGAR
076452348182,MEDIA NOCHE TORO,6,PRMCIGAR,PREMIUM CIGAR
076452348229,ROMEO Y JULIETA,6,PRMCIGAR,PREMIUM CIGAR
076452348236,TORO ROMEO JULIETA,6,PRMCIGAR,PREMIUM CIGAR
076452348243,BULLY GRANDE,6,PRMCIGAR,PREMIUM CIGAR
076452348540,1875 ROMEO,6,PRMCIGAR,PREMIUM CIGAR
076452348564,ROMEO & JULIATA BOCADOS GORDIT,6,PRMCIGAR,PREMIUM CIGAR
076452348618,ROMEO Y JULIETA  1875,6,PRMCIGAR,PREMIUM CIGAR
076452348663,RyJ CHARCHILL,6,PRMCIGAR,PREMIUM CIGAR
076452348670,RBYRYJ ROMEO BY ROM TORO,6,PRMCIGAR,PREMIUM CIGAR
076452348687,RBYRYJ ROMEO BY ROM ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
076452348700,RYJ BULLY 3 PACK,6,PRMCIGAR,PREMIUM CIGAR
076452348748,RyJ MEGNUM,6,PRMCIGAR,PREMIUM CIGAR
076452348755,RESERVE REAL MAGNUM,6,PRMCIGAR,PREMIUM CIGAR
076452349165,RJ RESERVE MADURO,6,PRMCIGAR,PREMIUM CIGAR
076452349486,TUBO SHORT CHURCHILL,6,PRMCIGAR,PREMIUM CIGAR
076452349530,R&J HR LOVE STORY,6,PRMCIGAR,PREMIUM CIGAR
076452349585,TITAN RESERVE TUBE,6,PRMCIGAR,PREMIUM CIGAR
076452349820,VINTAGE VII,6,PRMCIGAR,PREMIUM CIGAR
076452349929,TORO GLASS TUBE,6,PRMCIGAR,PREMIUM CIGAR
076452349936,R&J HABANA RESERVE toro,6,PRMCIGAR,PREMIUM CIGAR
076452349950,R&J HABANA RESERVE ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
076452350406,RYJ DELUXE #1,6,PRMCIGAR,PREMIUM CIGAR
076452350413,RYJ DELUX,6,PRMCIGAR,PREMIUM CIGAR
076452351083,ROMEO & JULIATA VINTAGE II,6,PRMCIGAR,PREMIUM CIGAR
076452351090,Romeo Y Julieta Vintage III,6,PRMCIGAR,PREMIUM CIGAR
076452351106,VINTAGE IV,6,PRMCIGAR,PREMIUM CIGAR
076452351113,ROMEO & JULIATA VINTAGE V,6,PRMCIGAR,PREMIUM CIGAR
076452351120,VINTAGE VI,6,PRMCIGAR,PREMIUM CIGAR
076452351151,1875 CIGARROS,6,PRMCIGAR,PREMIUM CIGAR
076452351175,RYJ ANNIV 130TH CORONA,6,PRMCIGAR,PREMIUM CIGAR
076452351182,RYJ BULLY,6,PRMCIGAR,PREMIUM CIGAR
076452351199,RYJ CEDRO DELUXE #1,6,PRMCIGAR,PREMIUM CIGAR
076452351205,RYJ CEDRO DELUXE,6,PRMCIGAR,PREMIUM CIGAR
076452351243,RYJ CLEMENCEAU,6,PRMCIGAR,PREMIUM CIGAR
076452351434,RYJ ROMEO COURT 1875,6,PRMCIGAR,PREMIUM CIGAR
076452351540,ROMEO JULIETA,6,PRMCIGAR,PREMIUM CIGAR
076452351557,RESERVE MADURO BELICOSO,6,PRMCIGAR,PREMIUM CIGAR
076452351564,ROBUSTO RESERVE MAUDORO,6,PRMCIGAR,PREMIUM CIGAR
076452351649,CORONA RESERVE REAL,6,PRMCIGAR,PREMIUM CIGAR
076452351670,RESERV REAL CHURCHILL,6,PRMCIGAR,PREMIUM CIGAR
076452351687,RESERVE REAL TORO,6,PRMCIGAR,PREMIUM CIGAR
076452351694,RESERVE REAL ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
076452352233,Romeo Y Julieta Anniversario,6,PRMCIGAR,PREMIUM CIGAR
076452352240,RTJ ANNIV 130TH TORO,6,PRMCIGAR,PREMIUM CIGAR
076452355241,ROMEO JULIETA,6,PRMCIGAR,PREMIUM CIGAR
076452355258,ROMEO JULIETA MINI,6,PRMCIGAR,PREMIUM CIGAR
076452355395,ROMEO JULIETA MINI RED TIN,6,PRMCIGAR,PREMIUM CIGAR
076452362553,AMORES 33X4,6,PRMCIGAR,PREMIUM CIGAR
076452362621,MINUTOS PETITES,6,PRMCIGAR,PREMIUM CIGAR
076452510237,BULLY 50X5,6,PRMCIGAR,PREMIUM CIGAR
076452510268,RYJ NICARAGUAN TORO,6,PRMCIGAR,PREMIUM CIGAR
076452510299,RYJ 1875 NICARAGUAN CHRCHILL,6,PRMCIGAR,PREMIUM CIGAR
076452510329,RYJ1875 NICARAGUAN MAGNUM,6,PRMCIGAR,PREMIUM CIGAR
076452510510,BETWEEN THE ACT RYJ SAMPLER,6,PRMCIGAR,PREMIUM CIGAR
076452515386,PASION TORO,6,PRMCIGAR,PREMIUM CIGAR
076452515393,RYJ PASION BELICOSO,6,PRMCIGAR,PREMIUM CIGAR
076452518523,ROMEO RESERVE REAL NICA TORO,6,PRMCIGAR,PREMIUM CIGAR
076452520236,RYJ 4PACK 32 SAMPLER,6,PRMCIGAR,PREMIUM CIGAR
076452520854,R.J. HERO SAMPLER,6,PRMCIGAR,PREMIUM CIGAR
076452525286,RYJ NICARAGUA NO 2,6,PRMCIGAR,PREMIUM CIGAR
076452528454,ROMEO & JULIATA SAMPLER PACK 4,6,PRMCIGAR,PREMIUM CIGAR
076452528461,RYJ RESERVA REAL SAMPLER PACK,6,PRMCIGAR,PREMIUM CIGAR
076452700201,JEWEL YELLOW,1,NONE,NONE
076452700546,HAV-A-TEMPA SWEET,1,NONE,NONE
076452700621,JEWELS VANILLLA,1,NONE,NONE
076622025004,BRICKHOUSE CHURCHILL,6,PRMCIGAR,PREMIUM CIGAR
076622025202,BRICKHOUSE TORO MAD,6,PRMCIGAR,PREMIUM CIGAR
076622025356,ROBUSTO MADURO,6,PRMCIGAR,PREMIUM CIGAR
076622025400,BRICKHOUSE MIGHTY MIGHTY,6,PRMCIGAR,PREMIUM CIGAR
076622025509,Brick House,6,PRMCIGAR,PREMIUM CIGAR
076622025851,brick house toro sampler,6,PRMCIGAR,PREMIUM CIGAR
076622027350,PDM TORO MAD,6,PRMCIGAR,PREMIUM CIGAR
076622051553,CRAFTSMANS BENCH HUMIDOR,5,NOVELTY,NOVELTY
076622056008,craftmans bench d cutter 64rin,5,NOVELTY,NOVELTY
076622057036,CRAFTSMANS BENCH BULLET,5,NOVELTY,NOVELTY
076622058057,CRAFTSMAN BENCH V CUTTER,5,NOVELTY,NOVELTY
076622070967,QUORUM DBL GORDO SAMPLER,6,PRMCIGAR,PREMIUM CIGAR
076622070974,QUORUM TORO SAMPLER,6,PRMCIGAR,PREMIUM CIGAR
076622072305,PERLA DEL MAR COROJO JC NEWMAN,6,PRMCIGAR,PREMIUM CIGAR
076622097384,DIAMOND CROWN NO 1 NAT,6,PRMCIGAR,PREMIUM CIGAR
076622097476,ROBUSTO #4 MADURO,6,PRMCIGAR,PREMIUM CIGAR
076622098206,DC MAXIMUS D.ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
076622099500,JULIUS CAESER TORO,6,PRMCIGAR,PREMIUM CIGAR
076622099609,DC JULIUS  CEASER PYRAMID,6,PRMCIGAR,PREMIUM CIGAR
076622110052,DC THE RC ROYAL SAMPLER,6,PRMCIGAR,PREMIUM CIGAR
076622213500,CUESTA-REY NATURAL,6,PRMCIGAR,PREMIUM CIGAR
076622220003,FACT. THROWOUTS NAT,6,PRMCIGAR,PREMIUM CIGAR
076622220058,FACT. THROWOUTS CLARO,6,PRMCIGAR,PREMIUM CIGAR
076622220065,NO 59 SWEET 6/14X 45,6,PRMCIGAR,PREMIUM CIGAR
076622220102,FACTORY THROWOUTS,6,PRMCIGAR,PREMIUM CIGAR
076622220119,FACTORY THORWOUTS 49 SWEETS,6,PRMCIGAR,PREMIUM CIGAR
076622220201,FACTORY THROWOUTS #99,6,PRMCIGAR,PREMIUM CIGAR
076622220263,FACTORY THROWOUTS 99 SWEET,6,PRMCIGAR,PREMIUM CIGAR
076622230002,TRADER JACK''S,6,PRMCIGAR,PREMIUM CIGAR
076622231009,TRADER JACK SUNRISE 20CT,6,PRMCIGAR,PREMIUM CIGAR
076622231504,READER JACK SUNRISE 30CT JAR,6,PRMCIGAR,PREMIUM CIGAR
076622232006,trader jack midnight 20ct,6,PRMCIGAR,PREMIUM CIGAR
076622258105,BH SAMPLER,6,PRMCIGAR,PREMIUM CIGAR
076622270367,perla del mar toro sampler,6,PRMCIGAR,PREMIUM CIGAR
076622345119,sarzedas corona,6,PRMCIGAR,PREMIUM CIGAR
076622345218,sarzedas robusto,6,PRMCIGAR,PREMIUM CIGAR
076622345317,sarzedas toro,6,PRMCIGAR,PREMIUM CIGAR
076622345416,sarzedas churchhill,6,PRMCIGAR,PREMIUM CIGAR
076622770300,QUORUM TORO,6,PRMCIGAR,PREMIUM CIGAR
076622770805,CLASSIC DOUBLE GORDO,6,PRMCIGAR,PREMIUM CIGAR
076622771802,QUORUM SHADE DOUBLE ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
076622773004,HAVANA Q DOUBLE ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
076622773103,HAVANA Q DOUBLE TORO,6,PRMCIGAR,PREMIUM CIGAR
076622773202,HAVANA Q DOUBLE GORDO,6,PRMCIGAR,PREMIUM CIGAR
076622773301,HAVANA Q D.CHURCHILL,6,PRMCIGAR,PREMIUM CIGAR
076622870109,QUORUM CORONA CLASSIC,6,PRMCIGAR,PREMIUM CIGAR
076622870208,QUORUM CLASSIC ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
076622870239,QUORUM ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
076622870307,QUORUM CLASSIC TORO,6,PRMCIGAR,PREMIUM CIGAR
076622870406,CLASSIC CHURCHILL,6,PRMCIGAR,PREMIUM CIGAR
076622870505,QUOROME CORONA BUNDLE,6,PRMCIGAR,PREMIUM CIGAR
076622870604,QUORUM CLASSIC TORPEDO,6,PRMCIGAR,PREMIUM CIGAR
076622870802,QUORUM DOUBLE GORDO,6,PRMCIGAR,PREMIUM CIGAR
076622870987,QUORUM VARITY BUNDLE,6,PRMCIGAR,PREMIUM CIGAR
076622871106,QUORUM SHADE CORONA,6,PRMCIGAR,PREMIUM CIGAR
076622871205,QUORUM SHADE ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
076622871304,QUORUM SHADE TORO BUNDLE,6,PRMCIGAR,PREMIUM CIGAR
076622871403,QUORUM SHADE CHURCHILL BUNDLE,6,PRMCIGAR,PREMIUM CIGAR
076622871601,QUORUM SHADE TORPEDO,6,PRMCIGAR,PREMIUM CIGAR
076622871700,QUORUM SHADE,6,PRMCIGAR,PREMIUM CIGAR
076622871809,QUORUM SHADE DOUBLE ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
076622875104,QUORUM MAD CORONA,6,PRMCIGAR,PREMIUM CIGAR
076622875203,QUORUM MAD ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
076622875302,QUORUM MAD TORO,6,PRMCIGAR,PREMIUM CIGAR
076622875401,MAD CHURCHILL,6,PRMCIGAR,PREMIUM CIGAR
076622875609,QUORUM MAD TORPEDO,6,PRMCIGAR,PREMIUM CIGAR
076622875708,SHORT ROBUSTO MAD,6,PRMCIGAR,PREMIUM CIGAR
076622875807,QUORUM MAD DOUBLE GORDO,6,PRMCIGAR,PREMIUM CIGAR
076622899902,BH 6X60 SAMPLER,6,PRMCIGAR,PREMIUM CIGAR
076622974050,DC NO 3 MADURO,6,PRMCIGAR,PREMIUM CIGAR
076622975347,DC FC TORO SAMPLER,6,PRMCIGAR,PREMIUM CIGAR
076940197001,LD Red King,3,1,CIG CARTON
076940197018,LD RED 100,3,1,CIG CARTON
076940197025,LD Blue King,3,1,CIG CARTON
076940197032,LD Blue 100,3,1,CIG CARTON
076940197049,LD Menthol King,3,1,CIG CARTON
076940197056,LD Menthol 100,3,1,CIG CARTON
076940197063,LD Menthol Green King,3,1,CIG CARTON
076940197070,LD Green Menthol 100,3,1,CIG CARTON
076940197087,LD Silver King,3,1,CIG CARTON
076940197094,LD Silver 100,3,1,CIG CARTON
076940297008,LD Red Kings,2,CGRTPACK,CIGRT PACK
076940297009,LD Red Kings,2,CGRTPACK,CIGRT PACK
076940297015,LD RED 100 PACK,2,CGRTPACK,CIGRT PACK
076940297022,LD Blue Kings,2,CGRTPACK,CIGRT PACK
076940297039,LD Blue 100,2,CGRTPACK,CIGRT PACK
076940297046,LD Menthol Kings,2,CGRTPACK,CIGRT PACK
076940297053,LD Menthol 100,2,CGRTPACK,CIGRT PACK
076940297060,LD Menthol Green Kings,2,CGRTPACK,CIGRT PACK
076940297077,LD MENTHOL GREEN 100,2,CGRTPACK,CIGRT PACK
076940297084,LD Silver Kings,2,CGRTPACK,CIGRT PACK
076940297091,LD Silver 100,2,CGRTPACK,CIGRT PACK
076940297268,LD RED KING 30c PACK,CIGPROMO,NONE,NONE
076940297275,LD RED 100 30c PACK,CIGPROMO,NONE,NONE
076940297299,LD BLUE 100 30c PACK,CIGPROMO,NONE,NONE
076940297312,LD MENTHOL 100 30c PACK,CIGPROMO,NONE,NONE
077170100038,HIGH CARD PIPE TOBACCO,1,NONE,NONE
077170100052,HIGH CARD PIPE TOBACCO,1,NONE,NONE
077170100076,HIGH CARD PIPE TOBACCO,1,NONE,NONE
077170100090,HIGH CARD PIPE TOBACCO,1,NONE,NONE
077170100113,HIGH CARD PIPE TOBACCO,1,NONE,NONE
077170100137,HIGH CARD PIPE TOBACCO,1,NONE,NONE
077170100410,LARGO MINT POUCH,1,NONE,NONE
077170100434,LARGO MELLOW POUCH,1,NONE,NONE
077170100496,DRUM GOLDEN POUCH,1,NONE,NONE
077170100816,DRUM GOLDEN MELLOW CAN,1,NONE,NONE
077170101134,SWIFT MACHINE - KING SIZE,1,NONE,NONE
077170101271,4 ACES TURKISH P/T POUCH,1,NONE,NONE
077170101363,JPS FF BAG,1,NONE,NONE
077170101387,JPS MENTHOL,1,NONE,NONE
077170101400,JPS LIGHTS,1,NONE,NONE
077170101677,4ACES PIPE TOBACCO B1G1 CAN,1,NONE,NONE
077170101691,LARGO NATURAL SUN GROWN POUCH,1,NONE,NONE
077170101714,LARGO SUN GROWN P/TOBACCO,1,NONE,NONE
077170101738,LARGO SUN GROWN P/TOBACCO,1,NONE,NONE
077170102940,HIGH CARD FF KING TUBE,1,NONE,NONE
077170103015,HIGH CARD FF 100MM TUBE,1,NONE,NONE
077170103794,GAMBLER SILVER PIPE,1,NONE,NONE
077170103817,GAMBLER SILVER 160Z,1,NONE,NONE
077170103992,TIN STAR REG B1G1 FF POUCH,1,NONE,NONE
077170104012,TIN STAR MENTHOL B/1/G/1  POUC,1,NONE,NONE
077170104036,TIN STAR GOLD B1G1 POUCH,1,NONE,NONE
077170104050,TIN STAR FF SMALL BAG,1,NONE,NONE
077170104074,TIN STAR MENTHOL BAG,1,NONE,NONE
077170104098,TIN STAR GOLD BAG MEDIUM,1,NONE,NONE
077170104111,TIN STAR FF BAG,1,NONE,NONE
077170104135,TIN STAR MENTHOL BAG,1,NONE,NONE
077170104159,TIN STAR GOLD BAG,1,NONE,NONE
077170104425,SWIFT CIG-MACHINE 100mm,1,NONE,NONE
077170107181,GAMBLER TUBE FF 100,1,NONE,NONE
077170108270,TOP FF KING TUBE KING $2.49,1,NONE,NONE
077170108294,TOP LIGHT KING TUBE $2.49,1,NONE,NONE
077170108317,TOP MENTHOL KING $2.49,1,NONE,NONE
077170110150,OCB 1/14 SIZE CIGS ROLLER,5,NOVELTY,NOVELTY
